"date","county","state","fips","cases","deaths","population","Sq.Ki.","Sq.Mi.","density","infection_per_10000"
"2020-04-22","Preble","Ohio","39135",25,1,40882,"1100.3","424.8",96.2382297551789,6.115160706423365
"2020-04-22","Sevier","Utah","49041",5,0,21620,"4947.9","1910.4",11.317001675041876,2.3126734505087883
"2020-04-22","Lawrence","Illinois","17101",2,0,15678,"963.5","372",42.145161290322584,1.2756729174639623
"2020-04-22","Maverick","Texas","48323",15,0,58722,"3315.6","1280.2",45.86939540696766,2.554408909778277
"2020-04-22","Vilas","Wisconsin","55125",4,0,22195,"2260.6","872.8",25.429651695692026,1.8022077044379365
"2020-04-22","Hood River","Oregon","41027",4,0,23382,"1353","522.4",44.758805513016846,1.710717646052519
"2020-04-22","Valley","Idaho","16085",2,0,11392,"9526.5","3678.2",3.097167092599641,1.7556179775280898
"2020-04-22","Dearborn","Indiana","18029",72,5,49458,"790.6","305.2",162.05111402359108,14.557806623802014
"2020-04-22","Gogebic","Michigan","26053",4,1,13975,"2854","1101.9",12.682639077956257,2.862254025044723
"2020-04-22","Suffolk","New York","36103",28854,959,1476601,"2360.1","911.2",1620.5015364354697,195.40823824445465
"2020-04-22","Franklin","Florida","12037",2,0,12125,"1383","534",22.705992509363295,1.6494845360824741
"2020-04-22","Butler","Pennsylvania","42019",164,7,187853,"2042.4","788.6",238.2107532335785,8.730230552612948
"2020-04-22","Santa Barbara","California","06083",440,5,446499,"7092.6","2738.5",163.04509768121235,9.85444536269958
"2020-04-22","Centre","Pennsylvania","42027",76,2,162385,"2868.7","1107.6",146.60978692668834,4.680235243403024
"2020-04-22","Carroll","Maryland","24013",344,38,168447,"1163.3","449.2",374.99332146037403,20.421853758155383
"2020-04-22","Mahnomen","Minnesota","27087",1,0,5527,"1440.5","556.2",9.93707299532542,1.8092998009770218
"2020-04-22","Morris","Texas","48343",5,0,12388,"659.2","254.5",48.67583497053045,4.036164029706168
"2020-04-22","Falls","Texas","48145",1,0,17297,"1992.1","769.1",22.48992328695878,0.5781349366942244
"2020-04-22","Jefferson","Colorado","08059",1064,43,582881,"2000.1","772.2",754.8316498316498,18.254154793173907
"2020-04-22","Fairfield","South Carolina","45039",26,0,22347,"1778.2","686.6",32.54733469268861,11.634671320535196
"2020-04-22","Covington","Alabama","01039",27,0,37049,"2679.9","1034.7",35.8065139654006,7.287646090312829
"2020-04-22","Mercer","Illinois","17131",5,0,15437,"1453.1","561.1",27.512029941186952,3.238971302714258
"2020-04-22","Tillamook","Oregon","41057",6,0,27036,"2854.7","1102.2",24.529123571039737,2.2192632046160674
"2020-04-22","Otero","Colorado","08089",7,0,18278,"3271","1262.9",14.473038245308416,3.829740671845935
"2020-04-22","Jefferson","Kentucky","21111",954,76,766757,"997.4","385.1",1991.0594650740065,12.44201226725025
"2020-04-22","Washington","Iowa","19183",126,5,21965,"1473.3","568.8",38.61638537271449,57.36398816298657
"2020-04-22","Lycoming","Pennsylvania","42081",43,2,113299,"3198.5","1234.9",91.74750991983156,3.7952673898269182
"2020-04-22","Sedgwick","Kansas","20173",265,5,516042,"2590.6","1000.2",515.9388122375525,5.135240930001822
"2020-04-22","Colonial Heights city","Virginia","51570",37,2,17370,"19.3","7.5",2316.0,21.301093839953943
"2020-04-22","St. Charles","Louisiana","22089",522,31,53100,"734.7","283.7",187.169545294325,98.30508474576271
"2020-04-22","Worcester","Massachusetts","25027",3456,143,830622,"3919.1","1513.2",548.9175257731958,41.60737375123703
"2020-04-22","Iredell","North Carolina","37097",89,2,181806,"1487.7","574.4",316.5146239554318,4.895327986975127
"2020-04-22","Benton","Indiana","18007",4,0,8748,"1052.4","406.3",21.530888506030028,4.572473708276178
"2020-04-22","Dawson","Georgia","13085",49,1,26108,"546.6","211",123.73459715639811,18.768193657116594
"2020-04-22","Sussex","New Jersey","34037",743,76,140488,"1350","521.2",269.54719877206446,52.88707932350094
"2020-04-22","Marshall","West Virginia","54051",8,0,30531,"795.2","307",99.44951140065146,2.6202875765615277
"2020-04-22","McClain","Oklahoma","40087",25,0,40474,"1475.5","569.7",71.0444093382482,6.176804862380788
"2020-04-22","Hamblen","Tennessee","47063",13,2,64934,"417.1","161",403.3167701863354,2.002032833338467
"2020-04-22","Clay","North Carolina","37043",5,0,11231,"556.1","214.7",52.310200279459714,4.451963315822278
"2020-04-22","Comanche","Texas","48093",3,0,13635,"2428.8","937.8",14.539347408829176,2.2002200220022003
"2020-04-22","Hamilton","Texas","48193",5,0,8461,"2164.7","835.8",10.123235223737737,5.90946696607966
"2020-04-22","Marshall","Alabama","01095",241,4,96774,"1468.8","567.1",170.64715217774642,24.903383140099614
"2020-04-22","Carlton","Minnesota","27017",38,0,35871,"2228.4","860.4",41.691073919107396,10.593515653313261
"2020-04-22","Iowa","Wisconsin","55049",7,0,23678,"1975.5","762.7",31.04497181067261,2.9563307711799984
"2020-04-22","Santa Cruz","California","06087",111,2,273213,"1154.3","445.7",612.9975319721786,4.062764216929648
"2020-04-22","Wapello","Iowa","19179",7,0,34969,"1118.5","431.8",80.98425196850394,2.00177299894192
"2020-04-22","Solano","California","06095",186,3,447643,"2145","828.2",540.5010866940353,4.155096807053836
"2020-04-22","Merrick","Nebraska","31121",9,0,7755,"1255.2","484.6",16.00288898060256,11.60541586073501
"2020-04-22","Pontotoc","Oklahoma","40123",10,1,38284,"1864","719.7",53.19438654995137,2.612057256295058
"2020-04-22","Winneshiek","Iowa","19191",8,0,19991,"1786.2","689.7",28.9850659707119,4.0018008103646645
"2020-04-22","Morgan","Utah","49029",9,0,12124,"1577.6","609.1",19.90477754063372,7.42329264269218
"2020-04-22","Black Hawk","Iowa","19013",379,2,131228,"1469.5","567.4",231.27952062037363,28.881031487182614
"2020-04-22","Adams","Mississippi","28001",96,7,30693,"1192.2","460.3",66.68042580925483,31.27748998142899
"2020-04-22","Pottawattamie","Iowa","19155",18,1,93206,"2471.7","954.3",97.66949596562927,1.931206145527112
"2020-04-22","Poquoson city","Virginia","51735",6,0,12271,"40.2","15.5",791.6774193548387,4.889577051585038
"2020-04-22","Logan","West Virginia","54045",9,1,32019,"1176.5","454.2",70.49537648612946,2.81083106905275
"2020-04-22","Lebanon","Pennsylvania","42075",535,8,141793,"937.1","361.8",391.90989496959645,37.73105865592801
"2020-04-22","Tensas","Louisiana","22107",1,0,4334,"1560.6","602.5",7.193360995850623,2.3073373327180433
"2020-04-22","Willacy","Texas","48489",10,1,21358,"1545.5","596.7",35.79353108764873,4.682086337672066
"2020-04-22","Yankton","South Dakota","46135",23,0,22814,"1351","521.6",43.73849693251533,10.081528885771894
"2020-04-22","Lee","Georgia","13177",294,17,29992,"921.5","355.8",84.29454749859471,98.02614030408108
"2020-04-22","Pottawatomie","Oklahoma","40125",37,4,72592,"2040.6","787.9",92.13351948216778,5.096980383513335
"2020-04-22","Oxford","Maine","23017",14,0,57975,"5382.5","2078.2",27.896737561351173,2.4148339801638636
"2020-04-22","Wasco","Oregon","41065",11,0,26682,"6167.3","2381.2",11.205274651436252,4.122629488044375
"2020-04-22","Gibson","Tennessee","47053",33,1,49133,"1561","602.7",81.52148664343785,6.716463476685731
"2020-04-22","Pendleton","Kentucky","21191",5,0,14590,"725.3","280",52.107142857142854,3.427004797806717
"2020-04-22","Crawford","Kansas","20037",6,1,38818,"1535.8","593",65.46037099494097,1.545674687000876
"2020-04-22","Red River","Louisiana","22081",22,4,8442,"1006.5","388.6",21.72413793103448,26.060175313906658
"2020-04-22","New Castle","Delaware","10003",1352,38,558753,"1104.1","426.3",1310.7037297677691,24.196738093576233
"2020-04-22","Kent","Delaware","10001",503,15,180786,"1529.8","590.7",306.05383443372267,27.822950892215104
"2020-04-22","Hancock","Georgia","13141",11,0,8457,"1225.9","473.3",17.868159729558418,13.006976469197115
"2020-04-22","Jefferson","New York","36045",54,0,109834,"3295.3","1272.3",86.32712410594986,4.916510370195022
"2020-04-22","Hamilton","Florida","12047",5,0,14428,"1333.5","514.9",28.020974946591572,3.4654837815359025
"2020-04-22","Chattahoochee","Georgia","13053",8,0,10907,"644.4","248.8",43.83842443729903,7.334739158338682
"2020-04-22","Buena Vista","Iowa","19021",2,0,19620,"1488.8","574.8",34.13361169102297,1.019367991845056
"2020-04-22","Somerset","New Jersey","34035",2688,183,328934,"789.2","304.7",1079.533967837217,81.7185210406951
"2020-04-22","Nelson","Kentucky","21179",14,0,46233,"1094.8","422.7",109.37544357700497,3.028140073107953
"2020-04-22","Lumpkin","Georgia","13187",26,0,33610,"736.8","284.5",118.13708260105449,7.735792918774174
"2020-04-22","Cassia","Idaho","16031",12,1,24030,"6647.5","2566.6",9.362580846255748,4.9937578027465666
"2020-04-22","Mitchell","North Carolina","37121",5,0,14964,"573.6","221.5",67.55756207674943,3.3413525795241914
"2020-04-22","Orange","California","06059",1753,34,3175692,"2045.3","789.7",4021.39040141826,5.5200567309424216
"2020-04-22","Washington","Tennessee","47179",46,0,129375,"844.9","326.2",396.6125076640098,3.5555555555555554
"2020-04-22","Lynchburg city","Virginia","51680",43,1,82168,"127.9","49.4",1663.3198380566803,5.2331808003115565
"2020-04-22","McDonough","Illinois","17109",4,0,29682,"1526.3","589.3",50.368233497369765,1.3476180850347013
"2020-04-22","Lincoln","Maine","23015",12,0,34634,"1180","455.6",76.01843722563652,3.464803372408616
"2020-04-22","Colfax","New Mexico","35007",5,0,11941,"9730.4","3756.9",3.178418376853257,4.187253998827569
"2020-04-22","Humphreys","Mississippi","28053",14,3,8064,"1082.9","418.1",19.287251853623534,17.36111111111111
"2020-04-22","Madison","Mississippi","28089",151,4,106272,"1862.6","719.1",147.78473091364205,14.208822643781993
"2020-04-22","Monroe","Kentucky","21171",3,0,10650,"856.8","330.8",32.194679564691654,2.816901408450704
"2020-04-22","Bollinger","Missouri","29017",3,0,12133,"1607.8","620.8",19.544136597938145,2.4725954009725544
"2020-04-22","Bandera","Texas","48019",4,0,23112,"2050.7","791.8",29.18918918918919,1.7307026652821045
"2020-04-22","Garfield","Colorado","08045",71,2,60061,"7634","2947.5",20.376929601357084,11.821314996420305
"2020-04-22","Bosque","Texas","48035",3,0,18685,"2562.2","989.3",18.887091883149704,1.6055659620016056
"2020-04-22","Harrison","Texas","48203",59,2,66553,"2328","898.8",74.04650645304851,8.865115021110995
"2020-04-22","Oglethorpe","Georgia","13221",34,3,15259,"1142.6","441.1",34.593062797551575,22.281931974572384
"2020-04-22","Rapides","Louisiana","22079",217,7,129648,"3425.7","1322.7",98.01769108641415,16.7376280389979
"2020-04-22","Montgomery","Kentucky","21173",9,0,28157,"514.4","198.6",141.77744209466263,3.1963632489256666
"2020-04-22","San Diego","California","06073",2491,96,3338330,"10889.6","4204.5",793.9897728624093,7.461814739705182
"2020-04-22","Marion","Indiana","18097",4263,214,964582,"1026.7","396.4",2433.3551967709386,44.19530947083815
"2020-04-22","Ontario","New York","36069",73,3,109777,"1669","644.4",170.35536933581628,6.649844685134409
"2020-04-22","Montgomery","Virginia","51121",48,0,98535,"1005.5","388.2",253.82534775888718,4.871365504643021
"2020-04-22","Covington city","Virginia","51580",1,0,5538,"11.5","4.4",1258.6363636363635,1.8057060310581436
"2020-04-22","Calhoun","South Carolina","45017",6,1,14553,"985","380.3",38.26715750723113,4.1228612657184085
"2020-04-22","Louisa","Iowa","19115",249,2,11035,"1041","401.9",27.457078875342127,225.64567285908473
"2020-04-22","Love","Oklahoma","40085",2,0,10253,"1335","515.4",19.89328676755918,1.9506485906563933
"2020-04-22","Nez Perce","Idaho","16069",35,13,40408,"2199.2","849.1",47.589212106936756,8.661651158186498
"2020-04-22","Staunton city","Virginia","51790",10,0,24932,"51.2","19.8",1259.1919191919192,4.010909674314134
"2020-04-22","Converse","Wyoming","56009",10,0,13822,"11020.1","4254.9",3.248489976262662,7.234843003906815
"2020-04-22","Warren","Kentucky","21227",132,0,132896,"1412.2","545.2",243.75641966250916,9.932578858656393
"2020-04-22","Allegany","New York","36003",30,0,46091,"2668.4","1030.3",44.73551392798214,6.5088629016510815
"2020-04-22","Nassau","New York","36059",31555,1764,1356924,"742.7","286.8",4731.255230125523,232.54802774510586
"2020-04-22","Orange","Vermont","50017",6,0,28892,"1783.8","688.7",41.951502831421514,2.0766994323688217
"2020-04-22","Dimmit","Texas","48127",1,0,10124,"3447.3","1331",7.606311044327573,0.9877518767285658
"2020-04-22","Bergen","New Jersey","34003",13686,876,932202,"606.6","234.2",3980.3672075149448,146.81367343129494
"2020-04-22","Cedar","Iowa","19031",27,0,18627,"1501.1","579.6",32.13768115942029,14.495087775809308
"2020-04-22","McLean","Illinois","17113",86,3,171517,"3065.6","1183.6",144.91128759716122,5.014080236944443
"2020-04-22","St. Louis city","Missouri","29510",893,45,300576,"160.4","61.9",4855.831987075929,29.709624188225273
"2020-04-22","Boulder","Colorado","08013",417,23,326196,"1923","742.5",439.3212121212121,12.783725122319096
"2020-04-22","Kimball","Nebraska","31105",10,0,3632,"2465.1","951.8",3.815927715906703,27.53303964757709
"2020-04-22","St. Croix","Wisconsin","55109",12,0,90687,"1869.9","722",125.60526315789474,1.3232326573819841
"2020-04-22","Knox","Maine","23013",13,0,39772,"946.9","365.6",108.78555798687088,3.2686311978276175
"2020-04-22","Chisago","Minnesota","27025",7,1,56579,"1081.8","417.7",135.45367488628202,1.2372081514342776
"2020-04-22","Cumberland","Virginia","51049",10,0,9932,"773.2","298.5",33.27303182579565,10.068465565847765
"2020-04-22","Lewis and Clark","Montana","30049",16,0,69432,"8964.1","3461",20.06125397284022,2.3044129508007836
"2020-04-22","Pike","Ohio","39131",2,0,27772,"1143.5","441.5",62.903737259343146,0.7201497911565605
"2020-04-22","Edgecombe","North Carolina","37065",60,1,51472,"1308.1","505.1",101.90457335181152,11.656823127137084
"2020-04-22","Ketchikan Gateway Borough","Alaska","02130",16,0,13901,"3158.9","1219.6",11.39799934404723,11.509963311991942
"2020-04-22","Bertie","North Carolina","37015",27,1,18947,"1811","699.2",27.09811212814645,14.25027708872117
"2020-04-22","Cimarron","Oklahoma","40025",1,0,2137,"4753","1835.1",1.1645141954116942,4.679457182966776
"2020-04-22","Bolivar","Mississippi","28011",87,6,30628,"2269.7","876.3",34.951500627638936,28.40538069740107
"2020-04-22","Madison","Montana","30057",8,1,8600,"9289.4","3586.6",2.397814085763676,9.30232558139535
"2020-04-22","Noxubee","Mississippi","28103",24,0,10417,"1799.7","694.9",14.990646136134696,23.039262743592204
"2020-04-22","Randolph","Georgia","13243",148,17,6778,"1111.8","429.3",15.788492895411133,218.35349660666864
"2020-04-22","Uinta","Wyoming","56041",6,0,20226,"5391.7","2081.8",9.71563070419829,2.966478789676654
"2020-04-22","Bingham","Idaho","16011",3,0,46811,"5425.6","2094.8",22.346286041626882,0.6408750080109376
"2020-04-22","Matagorda","Texas","48321",57,3,36643,"2886.7","1114.5",32.878420816509646,15.555494910351227
"2020-04-22","Decatur","Tennessee","47039",5,0,11663,"864.8","333.9",34.929619646600784,4.287061647946498
"2020-04-22","Bexar","Texas","48029",1126,39,2003554,"3229.5","1246.9",1606.8281337717538,5.620013236478777
"2020-04-22","Mineral","West Virginia","54057",10,0,26868,"848.9","327.8",81.96461256863941,3.7218996575852317
"2020-04-22","Carter","Missouri","29035",3,1,5982,"1314.7","507.6",11.784869976359337,5.015045135406218
"2020-04-22","Nelson","Virginia","51125",6,0,14930,"1223.5","472.4",31.604572396274346,4.018754186202277
"2020-04-22","Hawkins","Tennessee","47073",28,2,56786,"1260.5","486.7",116.67557016642697,4.930792801042511
"2020-04-22","Chippewa","Wisconsin","55017",20,0,64658,"2617.1","1010.5",63.98614547253835,3.09319805747162
"2020-04-22","Mason","Illinois","17125",6,0,13359,"1396","539",24.7847866419295,4.491354143274197
"2020-04-22","Otter Tail","Minnesota","27111",6,0,58746,"5127.8","1979.8",29.67269421153652,1.021346134204882
"2020-04-22","McCulloch","Texas","48307",3,0,7984,"2769.7","1069.4",7.4658687114269675,3.7575150300601203
"2020-04-22","McLennan","Texas","48309",81,4,256623,"2698.6","1041.9",246.3029081485747,3.156381150559381
"2020-04-22","Tippah","Mississippi","28139",49,7,22015,"1186.1","457.9",48.0781830093907,22.257551669316374
"2020-04-22","Vance","North Carolina","37181",36,1,44535,"656.7","253.5",175.68047337278105,8.083529808016166
"2020-04-22","Hutchinson","Texas","48233",8,0,20938,"2298.4","887.4",23.594771241830067,3.820804279300793
"2020-04-22","Peach","Georgia","13225",35,2,27546,"391.3","151.1",182.30311052283255,12.706019022725622
"2020-04-22","Bennington","Vermont","50003",37,1,35470,"1751.7","676.3",52.447138843708416,10.431350436989005
"2020-04-22","Kenton","Kentucky","21117",179,15,166998,"421.1","162.6",1027.0479704797049,10.718691241811278
"2020-04-22","Orleans","Louisiana","22071",6209,367,390144,"467.9","180.6",2160.265780730897,159.1463664698163
"2020-04-22","Niobrara","Wyoming","56027",1,0,2356,"6801.1","2625.9",0.8972161925435088,4.244482173174872
"2020-04-22","Stillwater","Montana","30095",1,0,9642,"4648.4","1794.7",5.372485652198139,1.0371292263015972
"2020-04-22","Waller","Texas","48473",27,0,55246,"1330.3","513.6",107.56619937694704,4.887231654780437
"2020-04-22","Edmonson","Kentucky","21061",8,0,12150,"783.8","302.6",40.152015862524784,6.584362139917696
"2020-04-22","Anderson","Kansas","20003",1,0,7858,"1509.9","583",13.478559176672384,1.2725884448969202
"2020-04-22","Berkshire","Massachusetts","25003",404,31,124944,"2412.3","931.4",134.14644621000645,32.334485849660645
"2020-04-22","Delaware","Iowa","19055",3,0,17011,"1496.7","577.9",29.435888562034954,1.7635647522191522
"2020-04-22","Saginaw","Michigan","26145",474,35,190539,"2095.2","809",235.5241038318912,24.876796876230063
"2020-04-22","Windsor","Vermont","50027",38,2,55062,"2515.7","971.3",56.68897354061567,6.901311249137336
"2020-04-22","Hancock","Indiana","18059",151,7,78168,"793","306.2",255.2841280209014,19.31736772080647
"2020-04-22","Iron","Utah","49021",18,0,54839,"8543.1","3298.5",16.625435804153405,3.282335564105837
"2020-04-22","Nicollet","Minnesota","27103",8,2,34274,"1171.5","452.3",75.77713906699093,2.334130828032911
